Petition,URL,State,Signatures Count
Change the Highway Code to recommend cyclists keep left in most circumstances,https://petition.parliament.uk/petitions/606991,open,145
Fully fund sign language lessons for parents of deaf children in early years.,https://petition.parliament.uk/petitions/606995,open,125
Make Skilled Workers eligible for permanent residence after 3 years,https://petition.parliament.uk/petitions/607008,open,16
Ban trail hunting on Ministry of Defence property,https://petition.parliament.uk/petitions/607012,open,456
Provide funding to support deaf athletes equally alongside Paralympic athletes,https://petition.parliament.uk/petitions/607026,open,968
Create a national online school for pupils unable to attend school premises,https://petition.parliament.uk/petitions/607052,open,616
Introduce new regulatory and financial measures to the Building Safety Bill,https://petition.parliament.uk/petitions/607054,open,380
Increase pay for all NHS workers by 5%,https://petition.parliament.uk/petitions/607055,open,75
Make Mental Health and Well-being a mandatory subject for GCSE students,https://petition.parliament.uk/petitions/607074,open,50
Require a negative covid-19 tests before flights into or out of England,https://petition.parliament.uk/petitions/607089,open,24
Increase efforts to reclaim covid-19 payments lost to fraud,https://petition.parliament.uk/petitions/607090,open,378
Give parents rights to 26-weeks paid leave to give children palliative care,https://petition.parliament.uk/petitions/607093,open,130
Scrap the two-child limit for Universal Credit and Child Tax Credits,https://petition.parliament.uk/petitions/607116,open,36
Publish daily updates on the number of Channel crossings,https://petition.parliament.uk/petitions/607119,open,10675
Introduce 'Skye's Law': Require all sex offenders to stay on register for life,https://petition.parliament.uk/petitions/607147,open,91
Add human trafficking to the secondary school curriculum to spread awareness.,https://petition.parliament.uk/petitions/607151,open,26
Revoke recent changes to the Highway Code ,https://petition.parliament.uk/petitions/607153,open,583
Ban school uniforms in English schools,https://petition.parliament.uk/petitions/607158,open,130
Make legal aid available to all parents seeking access to children,https://petition.parliament.uk/petitions/607170,open,413
"Require BSL and subtitles for parliamentary, government and political broadcasts",https://petition.parliament.uk/petitions/607185,open,191
"Require all NHS, Care and Social Care staff be vaccinated against COVID-19",https://petition.parliament.uk/petitions/607186,open,14
Make it illegal for companies to have different dress codes for men and women,https://petition.parliament.uk/petitions/607196,open,13
"Introduce testing, tax and vehicle registration/MOT requirements for cyclists",https://petition.parliament.uk/petitions/607217,open,203
The Government needs to urgently provide more funding and resources to HMRC.,https://petition.parliament.uk/petitions/607242,open,144
Fund the planting of wildflowers along all public green spaces,https://petition.parliament.uk/petitions/607277,open,48
Fund the provision of more ergonomic furniture in schools,https://petition.parliament.uk/petitions/607282,open,12
Reform the House of Lords so that only the life peers remain as members.,https://petition.parliament.uk/petitions/607304,open,19
Pledge any necessary military support to defend Ukraine,https://petition.parliament.uk/petitions/607314,open,49918
Make it a legal requirement for drivers to stop & report collisions with cats,https://petition.parliament.uk/petitions/607317,open,37792
Require people to have a criminal record check to open a social media account.,https://petition.parliament.uk/petitions/607328,open,568
Scrap University Tuition Fees & Introduce Annual Admin Fee of up to £500,https://petition.parliament.uk/petitions/607329,open,129
Increase funding for mental health support in schools,https://petition.parliament.uk/petitions/607356,open,45
Fund a national memorial in memory of all lives lost to open water,https://petition.parliament.uk/petitions/607371,open,47
List ‘Class’ as a Protected Characteristic in the UK’s Equality Act (2010).,https://petition.parliament.uk/petitions/607386,open,99
Stop ministers from using a private jet for Government business ,https://petition.parliament.uk/petitions/607393,open,24
Increase the 'list price' of cars and motorhomes at which a premium tax applies,https://petition.parliament.uk/petitions/607404,open,13
Introduce a cap for annual rent increases,https://petition.parliament.uk/petitions/607406,open,80
Increase funding to pupil referral units to meet SEND needs,https://petition.parliament.uk/petitions/607411,open,191
Require schools ringfence funding for pupils with Education and Healthcare Plans,https://petition.parliament.uk/petitions/607434,open,203
Charge anyone needing emergency care due to excessive alcohol £100 for treatment,https://petition.parliament.uk/petitions/607437,open,15
Increase funding to improve NHS and ambulance services,https://petition.parliament.uk/petitions/607465,open,107
Ban All Single Use Plastics and Plastic Packaging to Save Our Planet,https://petition.parliament.uk/petitions/607466,open,227
Abolish 'Double Jeopardy' in law,https://petition.parliament.uk/petitions/607494,open,1191
Make it a legal requirement for all drivers to carry their licence when driving,https://petition.parliament.uk/petitions/607497,open,229
Reintroduce Capital Punishment for Crimes Against Humanity,https://petition.parliament.uk/petitions/607499,open,17
Give employees the right to choose who accompanies them to disciplinary meetings,https://petition.parliament.uk/petitions/607501,open,59
Ban the tethering of horses and ponies on roadside and common land,https://petition.parliament.uk/petitions/607503,open,40
Do not reduce maintenance loan entitlements based on household income,https://petition.parliament.uk/petitions/607519,open,32
Prohibit social media companies from removing content that isn’t spam or illegal,https://petition.parliament.uk/petitions/607528,open,21
Scrap all charges for NHS services in England,https://petition.parliament.uk/petitions/607538,open,18
Confirm a timeline for rollout of Veterans ID card to all veterans,https://petition.parliament.uk/petitions/607550,open,43
Legally ban the consumption of alcohol in the workplace,https://petition.parliament.uk/petitions/607554,open,24
NHS Dental Nurses to be entitled to an NHS pension.,https://petition.parliament.uk/petitions/607557,open,34
Urgently & Substantially build up the UK Armed Force's conventional Capabilities,https://petition.parliament.uk/petitions/607559,open,79
Fund support and research for children suffering with UBE2A Deficiency Syndrome ,https://petition.parliament.uk/petitions/607566,open,143
Allow all people with settled status to vote in UK general elections,https://petition.parliament.uk/petitions/607574,open,65
Backdate settled status from beginning of application,https://petition.parliament.uk/petitions/607575,open,34
Make working from home a legal right for disabled workers,https://petition.parliament.uk/petitions/607576,open,16
Withdraw from the Paris agreement related to climate change,https://petition.parliament.uk/petitions/607577,open,28
Exempt UK military personnel from paying Income Tax while abroad.,https://petition.parliament.uk/petitions/607591,open,32
"Introduce a 30% 'Middle rate' of income tax for those earning £50,271 - £80,000.",https://petition.parliament.uk/petitions/607616,open,27
"Stop Collecting ""Tax on Account"" in January",https://petition.parliament.uk/petitions/607618,open,12
Require collection of birth registration data on both parents’ previous children,https://petition.parliament.uk/petitions/607633,open,28
Delay removal of red diesel entitlement from the construction industry,https://petition.parliament.uk/petitions/607637,open,16156
Make lying in Parliament a criminal offence,https://petition.parliament.uk/petitions/607658,open,125
Revoke rules against accusing MPs of deliberate falsehoods in House of Commons,https://petition.parliament.uk/petitions/607678,open,282
Remove the charge for children’s death certificates,https://petition.parliament.uk/petitions/607681,open,132
Do not reform the Human Rights Act,https://petition.parliament.uk/petitions/607712,open,45347
Extend Bereavement Support Payments to unmarried couples who cohabit,https://petition.parliament.uk/petitions/607729,open,32
Cover calorie information on food and drink products,https://petition.parliament.uk/petitions/607734,open,15
Review honey authenticity and current regulation of the honey market,https://petition.parliament.uk/petitions/607735,open,6470
Ban the use of prepayment meters for energy provision.,https://petition.parliament.uk/petitions/607746,open,149
Make Whistleblowing Training compulsory in all public services,https://petition.parliament.uk/petitions/607761,open,58
Raise the smoking age to 21 and increase funding to help smokers quit,https://petition.parliament.uk/petitions/607783,open,20
Allow Pension withdrawal to use as a mortgage deposit,https://petition.parliament.uk/petitions/607822,open,11
Add an additional amount to Universal Credit for energy costs,https://petition.parliament.uk/petitions/607839,open,43
Introduce cash rewards for Olympic medal winners and their coaches,https://petition.parliament.uk/petitions/607841,open,7
Make SEND training mandatory for all teaching staff,https://petition.parliament.uk/petitions/607849,open,27421
"Ban gambling adverts on TV, Radio and social media before 9pm",https://petition.parliament.uk/petitions/607852,open,188
Set up a pilot Drug Consumption Room to establish the benefits of DCR’s.,https://petition.parliament.uk/petitions/607860,open,69
Create a new inheritance tax allowance for gifts towards a child's first home,https://petition.parliament.uk/petitions/607864,open,14
Introduce double green lines for in front of on-street EV charge points,https://petition.parliament.uk/petitions/607880,open,62
Publish data on covid-19 vaccination reactions for children,https://petition.parliament.uk/petitions/607901,open,243
Lift sanctions against Afghanistan to reduce barriers to humanitarian aid,https://petition.parliament.uk/petitions/607904,open,15
Require all Home Office allowed appeals to be implemented within 8 weeks,https://petition.parliament.uk/petitions/607913,open,28
Fund an NHS programme to allow women with Endometriosis to freeze their eggs,https://petition.parliament.uk/petitions/607929,open,986
Set up an internal complaints process & independent ombudsman for Education,https://petition.parliament.uk/petitions/607930,open,108
Lower family court fees,https://petition.parliament.uk/petitions/607933,open,63
Introduce a fast-track divorce procedure for victims of domestic abuse,https://petition.parliament.uk/petitions/607947,open,149
Review accessibility of driving tests to those with mental health difficulties,https://petition.parliament.uk/petitions/607957,open,12
Legally recognise Emotional Support Animals (ESA’s),https://petition.parliament.uk/petitions/607965,open,58
Suspend the green levies on domestic fuel immediately.,https://petition.parliament.uk/petitions/607977,open,161
Tax 50% of the Energy Companies profits to help households pay bills.,https://petition.parliament.uk/petitions/607983,open,1281
Reduce VAT to 5% for the Fitness industry to survive,https://petition.parliament.uk/petitions/607991,open,16
Make reversing cameras mandatory on all HGVs.,https://petition.parliament.uk/petitions/607996,open,22
Allow consumers the right to refuse the £200 energy rebate,https://petition.parliament.uk/petitions/608007,open,12627
"Reinstate the pensioners triple lock.
They cannot cope with the price rises.",https://petition.parliament.uk/petitions/608028,open,267
Increase funding for care for people with Spinal Cord Injury,https://petition.parliament.uk/petitions/608032,open,268
Create a Covid Remembrance Public Holiday in 2023,https://petition.parliament.uk/petitions/608036,open,13
Delay the Multiplication Tables Check until it has been consulted on.,https://petition.parliament.uk/petitions/608037,open,3561
Nationalise Energy Companies,https://petition.parliament.uk/petitions/608056,open,1401
Review the diagnosis and treatment of myocarditis on the NHS,https://petition.parliament.uk/petitions/608061,open,256
Enable the public to listen to Air Traffic Control radio in the UK,https://petition.parliament.uk/petitions/608070,open,29
Fund routine testing for Group B Streptococcus during late pregnancy,https://petition.parliament.uk/petitions/608081,open,7213
Automatically remove a Peer of title if found guilty of Child abuse.,https://petition.parliament.uk/petitions/608103,open,27
Return all Utilities to National UK Government Ownership.,https://petition.parliament.uk/petitions/608132,open,51
Fund payments to energy customers to cover price rises by taxing oil companies,https://petition.parliament.uk/petitions/608136,open,74
Change the £200 loan for electric/gas bills to a grant,https://petition.parliament.uk/petitions/608143,open,62
Suspend the foreign aid budget indefinitely,https://petition.parliament.uk/petitions/608150,open,253
Trigger Article 16,https://petition.parliament.uk/petitions/608155,open,46
Extend the right to aquire to rural housing association tenants,https://petition.parliament.uk/petitions/608207,open,18
Fund free autism assessments for all adults,https://petition.parliament.uk/petitions/608230,open,118
Ban Jetskis from coastal waters and inland waterways,https://petition.parliament.uk/petitions/608231,open,621
Free prescriptions for those with a long term and/or chronic condition.,https://petition.parliament.uk/petitions/608237,open,19342
Make altering property borders without consent a specific criminal offence,https://petition.parliament.uk/petitions/608247,open,11
Provide funding for universal access to Fracture Liaison Services (FLS),https://petition.parliament.uk/petitions/608258,open,3328
Require schools to make uniform optional,https://petition.parliament.uk/petitions/608259,open,36
Give tenants the right to terminate short term tenancies if repairs not made,https://petition.parliament.uk/petitions/608260,open,22
Same-sex couples to use adultery as grounds for divorce,https://petition.parliament.uk/petitions/608266,open,94
Commit to UK natural gas and increase investment,https://petition.parliament.uk/petitions/608274,open,663
Abolish tuition fees for all undergraduate courses,https://petition.parliament.uk/petitions/608283,open,28
Grant amnesty for all asylum seekers waiting for more than 3 years,https://petition.parliament.uk/petitions/608285,open,19
Ban the importation and sale of foie gras,https://petition.parliament.uk/petitions/608288,open,6633
Let international music students earn money by performing during their studies.,https://petition.parliament.uk/petitions/608291,open,78
"Introduce an ""Ecological Damage Tax"" on Astroturf Lawns / Artificial Grass",https://petition.parliament.uk/petitions/608295,open,8588
Legalise Natural Organic Reduction,https://petition.parliament.uk/petitions/608316,open,20
Provide free school meal vouchers to disabled children with authorised absence,https://petition.parliament.uk/petitions/608332,open,243
Create an Operation Rescript medal for Armed Forces supporting Covid-19 response,https://petition.parliament.uk/petitions/608370,open,22
Ban the release of doves in ceremonies,https://petition.parliament.uk/petitions/608407,open,291
Stop DVLA selling personal details to private companies,https://petition.parliament.uk/petitions/608414,open,33
the govt must order a full inquiry into the impacts of all school covid measures,https://petition.parliament.uk/petitions/608423,open,12
Write off all student debt for nurses and midwives,https://petition.parliament.uk/petitions/608425,open,19
Introduce lower rates of income tax for pension income,https://petition.parliament.uk/petitions/608430,open,51
Protect and restore Britain’s lost rainforests,https://petition.parliament.uk/petitions/608460,open,7318
Make university students in England exempt from prescription charges,https://petition.parliament.uk/petitions/608462,open,251
"Create a nationwide regeneration plan run by an independent ""Regeneration Tsar""",https://petition.parliament.uk/petitions/608463,open,63
Increase the national speed limit to 80mph,https://petition.parliament.uk/petitions/608472,open,23
Confirm all subtopics that will be in 2022 GCSE exams,https://petition.parliament.uk/petitions/608477,open,159
Automatically upgrade A2 motorcycle licence to A licence after 2 years,https://petition.parliament.uk/petitions/608482,open,575
Backpay the £20 covid uplift to people on Legacy Benefits,https://petition.parliament.uk/petitions/608486,open,23921
Fund a national screening programme to detect ovarian cancer,https://petition.parliament.uk/petitions/608491,open,22
Review medical care and treatment for babies with failure to thrive,https://petition.parliament.uk/petitions/608495,open,335
Make it compulsory for schools and workplaces to have recycling bins,https://petition.parliament.uk/petitions/608503,open,28
Require all police conduct complaints & appeals to be referred to the IOPC,https://petition.parliament.uk/petitions/608531,open,17
Require public referendums to approve participation in any armed conflict,https://petition.parliament.uk/petitions/608534,open,54
Create an independent body to regulate the personal development industry,https://petition.parliament.uk/petitions/608536,open,161
Create targeted support for children of parents with a mental illness,https://petition.parliament.uk/petitions/608542,open,404
Recognise the Myanmar National Unity Government,https://petition.parliament.uk/petitions/608543,open,528
Change Environment Agency rules for part year registration,https://petition.parliament.uk/petitions/608548,open,17
Change petition rules to allow petitions of no confidence in the UK Government,https://petition.parliament.uk/petitions/608550,open,184
Create national standards for advanced information from exam boards in 2022,https://petition.parliament.uk/petitions/608553,open,104
Create rights to withdraw from buying a property 'off-plan' due to delays,https://petition.parliament.uk/petitions/608572,open,72
Extend the Leasehold Reform Act to ground rent on existing residential leases,https://petition.parliament.uk/petitions/608589,open,3191
Allows the whole of the U.K. to vote for Mayor of London,https://petition.parliament.uk/petitions/608604,open,15
Make the NHS Learning Support Fund accessible to student nursing associates,https://petition.parliament.uk/petitions/608609,open,108
Protect the titles of Interpreters and Translators in law,https://petition.parliament.uk/petitions/608634,open,627
Fund research into the causes of stillbirth,https://petition.parliament.uk/petitions/608640,open,61
Fund free neurodivergence screening for all children,https://petition.parliament.uk/petitions/608668,open,381
Require schools provide a vegan meal option every day,https://petition.parliament.uk/petitions/608670,open,17523
Launch a national public awareness campaign about knife crime,https://petition.parliament.uk/petitions/608683,open,93
Retain full benefits for parents facing temporary removal of their children,https://petition.parliament.uk/petitions/608686,open,36
Abolish the Coronavirus Act 2020 with immediate effect.,https://petition.parliament.uk/petitions/608696,open,81
Label meat with information as to whether the animal was stunned at slaughter.,https://petition.parliament.uk/petitions/608717,open,60
Remove requirements to undertake new training when renewing an SIA licence,https://petition.parliament.uk/petitions/608724,open,44
"Introduce a 'soft maximum income'; a 95% tax on income over £250,000 per year",https://petition.parliament.uk/petitions/608737,open,332
Prevent children in care being removed from homes without reasonable notice,https://petition.parliament.uk/petitions/608742,open,61
End the ban on fracking,https://petition.parliament.uk/petitions/608745,open,16324
Continue to fund the ONS Coronavirus (COVID-19) Infection Survey,https://petition.parliament.uk/petitions/608748,open,1604
Remove travel restrictions during visa processing for UK based applicants.,https://petition.parliament.uk/petitions/608756,open,170
Create a law  to regulate the way used catalytic-converters are sold as scrap.,https://petition.parliament.uk/petitions/608758,open,126
Conduct an independent public inquiry into the Birmingham ‘Trojan Horse’ affair.,https://petition.parliament.uk/petitions/608772,open,6645
Increase funding for radiotherapy equipment for the NHS,https://petition.parliament.uk/petitions/608773,open,21
"Regulate wildlife food so it’s safer for hedgehogs, and all mammals & birds",https://petition.parliament.uk/petitions/608803,open,2742
Increase minimum and maximum sentences for sex offences,https://petition.parliament.uk/petitions/608804,open,126
Increase financial aid to Afghanistan,https://petition.parliament.uk/petitions/608805,open,25
"Remove the 'luxury car tax' for cars worth over £40,000",https://petition.parliament.uk/petitions/608808,open,53
Fund a national screening programme to identify gynaecological abnormalities,https://petition.parliament.uk/petitions/608822,open,365
Require all hounds involved in 'trail hunts' to be muzzled,https://petition.parliament.uk/petitions/608828,open,631
Allow people aged up to 21 to be treated as child dependants for family visas,https://petition.parliament.uk/petitions/608831,open,28
Increase maximum prison sentences further for animal cruelty in the UK,https://petition.parliament.uk/petitions/608832,open,32
Make Winter Fuel Payments means tested,https://petition.parliament.uk/petitions/608839,open,36
"Make it illegal to breed, import, sell or provide beagles for animal testing",https://petition.parliament.uk/petitions/608855,open,1386
Reduce the 20% VAT rate on Public Electric Vehicle charging to 5%.,https://petition.parliament.uk/petitions/608872,open,470
Bring back the Education Maintenance Allowance for eligible students in England,https://petition.parliament.uk/petitions/608886,open,55
Make International Women's Day 8th March a public holiday in the UK.,https://petition.parliament.uk/petitions/608900,open,80
Amend road traffic legislation to refer to 'collisions' and not 'accidents',https://petition.parliament.uk/petitions/608904,open,2294
Require homeowners prevent trees exceeding 2 meters in height,https://petition.parliament.uk/petitions/608907,open,13
Review arrangements for convicted criminals being incarcerated in open prisons,https://petition.parliament.uk/petitions/608908,open,144
Grant an amnesty for undocumented migrants after 10 years,https://petition.parliament.uk/petitions/608918,open,29
Increase funding for treatment of chronic back pain and sciatica.,https://petition.parliament.uk/petitions/608927,open,136
Investigate massive delays and inconsistencies within the Passport Office,https://petition.parliament.uk/petitions/608931,open,995
Allow Registrations of Death to continue remotely rather than in person,https://petition.parliament.uk/petitions/608938,open,336
Fund free boarding school places for young people unable to live at home,https://petition.parliament.uk/petitions/608940,open,30
Change the law to prevent the sales of live animals in pet stores.,https://petition.parliament.uk/petitions/608942,open,120
Abolish the use of personally selected and paid expert witnesses in courts,https://petition.parliament.uk/petitions/608943,open,17
Make bullying a specific criminal offence,https://petition.parliament.uk/petitions/608952,open,57
Make the valuation of DC pensions equivalent to DB pensions,https://petition.parliament.uk/petitions/608958,open,14
Do not give consent to the Rampion2 windfarm extension off the coast of Sussex,https://petition.parliament.uk/petitions/608969,open,72
Cancel the VED rate increase (road tax) that is come into effect from April 2022,https://petition.parliament.uk/petitions/608972,open,36
Election process for most senior police officers.,https://petition.parliament.uk/petitions/608984,open,16
Louie's Campaign - Fund an annual national suicide awareness campaign,https://petition.parliament.uk/petitions/608994,open,168
Make releasing helium balloons and sky lanterns a specific littering offence,https://petition.parliament.uk/petitions/609032,open,53
Revoke IR35 Legislation,https://petition.parliament.uk/petitions/609051,open,112
Reintroduce Feed-in Tariffs for domestic solar panels,https://petition.parliament.uk/petitions/609063,open,42
Change Female Genital Mutilation (FGM) in law to Female Genital Cutting (FGC),https://petition.parliament.uk/petitions/609093,open,702
Require smokers pay for any medical treatment for lung cancer,https://petition.parliament.uk/petitions/609095,open,10
Require the Royal Mail to continue to accept non-barcoded postage stamps,https://petition.parliament.uk/petitions/609103,open,50
Hold a confidence/no confidence referendum on the government every 2.5 years ,https://petition.parliament.uk/petitions/609107,open,24
Fund a national awareness campaign for NMOSD,https://petition.parliament.uk/petitions/609111,open,847
Give parents legal rights to half of the ashes of a deceased child,https://petition.parliament.uk/petitions/609112,open,141
"Abolish National Insurance and make income tax 12% for all income over £12,570",https://petition.parliament.uk/petitions/609125,open,15
Change legal age for buying alcohol to 21 and require alcohol to be covered up,https://petition.parliament.uk/petitions/609128,open,28
Ban fur and foie gras imports,https://petition.parliament.uk/petitions/609129,open,439
Require all GPs have a designated Mental Health Nurse,https://petition.parliament.uk/petitions/609133,open,29
Create a written constitution to guarantee the rights for citizen,https://petition.parliament.uk/petitions/609135,open,15
Fund increased research into and public awareness of rarer cancers,https://petition.parliament.uk/petitions/609138,open,267
Reduce the standard rate of VAT to help with increased cost of living,https://petition.parliament.uk/petitions/609147,open,60
Require owners register trampolines so they can be traced if it is displaced,https://petition.parliament.uk/petitions/609148,open,11
"Ban the Sale, Import and Trade of Animal Fur",https://petition.parliament.uk/petitions/609167,open,28
Fund free public transport for all social care workers,https://petition.parliament.uk/petitions/609175,open,246
Hold a referendum on any changes to or repeal of the Human Rights Act,https://petition.parliament.uk/petitions/609191,open,55
Extend eligibility for childcare grant to part-time student nurses,https://petition.parliament.uk/petitions/609214,open,24
Make High Blood Pressure tablets and High cholesterol tablets free on the NHS,https://petition.parliament.uk/petitions/609224,open,34
Continue free Covid tests for families with extremely vulnerable members,https://petition.parliament.uk/petitions/609233,open,115
"Increase the state pension to £19,760 a year (£380 a week)",https://petition.parliament.uk/petitions/609243,open,46573
Make learning about child abuse part of the national curriculum,https://petition.parliament.uk/petitions/609249,open,32
Legal requirement that all job adverts include rate of pay/salary,https://petition.parliament.uk/petitions/609260,open,82
End the use of Prayer Cards to reserve seats in the House of Commons.,https://petition.parliament.uk/petitions/609262,open,33
Mandatory drug testing for everyone working on the parliamentary estate,https://petition.parliament.uk/petitions/609273,open,40
Urge the UN to Send a Human Rights Envoy to Jammu Kashmir,https://petition.parliament.uk/petitions/609298,open,1596
Extend the definition of ‘looked after’ children,https://petition.parliament.uk/petitions/609299,open,133
Ban trading on Sundays,https://petition.parliament.uk/petitions/609304,open,10
Give employees a right to full pay during sick leave,https://petition.parliament.uk/petitions/609305,open,13
Create a new tax for retailers that waste food,https://petition.parliament.uk/petitions/609306,open,12
Free access to LFT tests for families visiting loved ones in Care Homes,https://petition.parliament.uk/petitions/609310,open,202
Fund free mental health courses for in-community volunteers,https://petition.parliament.uk/petitions/609330,open,13
"VAT to be removed on Audiobooks, in line with other physical books and e-books",https://petition.parliament.uk/petitions/609334,open,378
Ban the use of stiles & gates that are not accessible for wheelchairs and prams.,https://petition.parliament.uk/petitions/609352,open,80
"Provide the £150 council tax rebate to all bands, not just band A to D",https://petition.parliament.uk/petitions/609361,open,113
Make it a legal requirement for cyclists to wear a helmet,https://petition.parliament.uk/petitions/609365,open,43
Do not make student loans contingent on past grades,https://petition.parliament.uk/petitions/609369,open,215
Change the units used in road transport from imperial to metric,https://petition.parliament.uk/petitions/609372,open,29
Make student finance available to everyone with leave to remain in the UK,https://petition.parliament.uk/petitions/609375,open,10
Offer fast track asylum to any Ukrainians displaced due to the invasion,https://petition.parliament.uk/petitions/609382,open,10867
Remove VAT off all food,https://petition.parliament.uk/petitions/609385,open,25
Arrange release of prisoners with IPP sentences that have served their tariff,https://petition.parliament.uk/petitions/609387,open,435
Hold a public inquiry into Russian interference in UK politics,https://petition.parliament.uk/petitions/609388,open,42287
Allow Ukrainians with family in the UK to enter the UK without a visa,https://petition.parliament.uk/petitions/609397,open,347
Require universities to refund students due to COVID disruptions and strikes,https://petition.parliament.uk/petitions/609412,open,68
Order an official probe into potential Russian interference in the EU referendum,https://petition.parliament.uk/petitions/609417,open,936
Seize assets held by anyone with close ties to the Russian government,https://petition.parliament.uk/petitions/609418,open,152
Hold a referendum on re-joining the EU on previous terms,https://petition.parliament.uk/petitions/609420,open,1371
Add hidden disabilities to the national curriculum,https://petition.parliament.uk/petitions/609422,open,370
Place the strictest possible sanctions on Russia until it withdraws from Ukraine,https://petition.parliament.uk/petitions/609428,open,848
Draw up and implement a specific Ukrainian refugee strategy for the UK,https://petition.parliament.uk/petitions/609431,open,56
Continue emergency funding for bus services,https://petition.parliament.uk/petitions/609432,open,15
Make posting fake negative reviews a criminal offence,https://petition.parliament.uk/petitions/609433,open,10
Grant Ukrainian citizens fleeing the war full rights to live and work in the UK,https://petition.parliament.uk/petitions/609434,open,84
Seek to impose a no-fly zone over Ukraine,https://petition.parliament.uk/petitions/609437,open,4027
Increase our minimum wages by at least 12.2% in April 2022,https://petition.parliament.uk/petitions/609441,open,52
Keep Covid Tests Free for Everyone,https://petition.parliament.uk/petitions/609448,open,1613
Full embargo of Russian imports in lieu of active military support in Ukraine,https://petition.parliament.uk/petitions/609457,open,497
Make provisions for telemedicine for early abortions permanent in England,https://petition.parliament.uk/petitions/609472,open,14876
Reinstate 5% rate of VAT for the hospitality sector,https://petition.parliament.uk/petitions/609482,open,67
Waive visa requirement for Ukrainian refugees.,https://petition.parliament.uk/petitions/609530,open,187916
Immediately Issue Pet Travel Waivers for UK citizens in Ukraine,https://petition.parliament.uk/petitions/609554,open,118
"Commit to providing refuge for at least 100,000 Ukrainian women & children.",https://petition.parliament.uk/petitions/609565,open,65
Help Ukrainian refugees and create a safe path for them to get to the UK,https://petition.parliament.uk/petitions/609574,open,172
Keep providing free LFTs to school aged children,https://petition.parliament.uk/petitions/609575,open,22
Fund ‘Morpeth Diversion’; a fast alignment around the Morpeth Curve on the ECML,https://petition.parliament.uk/petitions/609577,open,62
Substantially increase defence spending and the size of the Armed Forces.,https://petition.parliament.uk/petitions/609579,open,53
"Do not send any UK military to Ukraine, and send aid only",https://petition.parliament.uk/petitions/609596,open,50
Remove barriers to UK residents adopting rescue dogs from Ukraine,https://petition.parliament.uk/petitions/609606,open,4576
Ban all UK trade with Russia and Belarus until Russian troops leave Ukraine,https://petition.parliament.uk/petitions/609639,open,133
Urge the Organisation for Security and Cooperation in Europe to expel Russia,https://petition.parliament.uk/petitions/609664,open,31
Reinstate national service (military or medical) for all aged 18-40,https://petition.parliament.uk/petitions/609680,open,53
Create a fast-track visa for British-employed Ukrainians and their families,https://petition.parliament.uk/petitions/609691,open,176
Add Wales to the Union flag,https://petition.parliament.uk/petitions/609707,open,18
Create a system to house Ukrainian families with children in the UK,https://petition.parliament.uk/petitions/609714,open,66
"Grant Ukrainians, who have over-stayed their visas, leave to remain",https://petition.parliament.uk/petitions/609716,open,206
Create a Government fund that accepts public donations to support Ukraine,https://petition.parliament.uk/petitions/609741,open,38
Seek to negotiate peace in Ukraine without sanctions or military action,https://petition.parliament.uk/petitions/609749,open,80
Reopen all visa services for Ukrainians in Ukraine,https://petition.parliament.uk/petitions/609769,open,47
Require energy suppliers report nation of origin of oil and gas supplies,https://petition.parliament.uk/petitions/609802,open,167
Immediately offer to host a Ukrainian government in exile,https://petition.parliament.uk/petitions/609803,open,68
Stop giving aid to India,https://petition.parliament.uk/petitions/609830,open,494
Increase funding for research into Chronic Kidney Disease (CKD),https://petition.parliament.uk/petitions/609883,open,1686
Require farm animals kept outside be given access to shelter,https://petition.parliament.uk/petitions/609986,open,296
Offer student visas and funding for higher education to students fleeing Ukraine,https://petition.parliament.uk/petitions/610029,open,60
Supply arms to the Ukrainian resistance in Russian-held territory,https://petition.parliament.uk/petitions/610035,open,147
Extend Statutory Sick Pay to workers with multiple jobs earning over £120/week,https://petition.parliament.uk/petitions/610039,open,15
Sever diplomatic relations with the Russian Federation,https://petition.parliament.uk/petitions/610043,open,68
Revoke and deny travel visas to people with links to the Russian Government,https://petition.parliament.uk/petitions/610058,open,346
"Agree to the publication of the full, unredacted 2020 Russia Report",https://petition.parliament.uk/petitions/610066,open,717
Urge UN to provide safe evacuation routes from war zone in Ukraine,https://petition.parliament.uk/petitions/610069,open,918
Offer transport to the UK and healthcare to wounded Ukrainians,https://petition.parliament.uk/petitions/610094,open,26
Fund improved benefits and living conditions for asylum seekers,https://petition.parliament.uk/petitions/610115,open,21
Seize frozen Russian assets and give proceeds to Ukraine to help with rebuilding,https://petition.parliament.uk/petitions/610119,open,536
Require local authorities obtain DBS checks before licensing Tattoo Artists,https://petition.parliament.uk/petitions/610127,open,220
Fund routine scans for women to detect Abdominal Aortic Aneurysm (AAA),https://petition.parliament.uk/petitions/610129,open,372
Reform GCSE Mathematics to have 'core' and 'advanced' options,https://petition.parliament.uk/petitions/610161,open,68
"Reduce maximum tuition fees to £7,500 as recommended by the Augar Review 2019",https://petition.parliament.uk/petitions/610164,open,22
Fund more research into diagnosis and treatment of women’s health conditions,https://petition.parliament.uk/petitions/610170,open,211
Council Tax reduction for people on private estates paying management fees,https://petition.parliament.uk/petitions/610177,open,28
Implement the recommendations of the ISC Russia report,https://petition.parliament.uk/petitions/610203,open,670
Legislate to prevent misinformation about the Ukraine conflict on social media,https://petition.parliament.uk/petitions/610238,open,18
Reduce citizenship fees for children,https://petition.parliament.uk/petitions/610242,open,31
